"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.673692127983455,0.920096615432303,0.091,0.107,1,"CCNG2"
0.673709428627812,0.511871587462846,0.159,0.24,1,"UBN2"
0.674127956144416,-0.165550260177833,0.057,0.107,1,"OGFOD1"
0.674262289414323,1.00150974429044,0.136,0.107,1,"EML3"
0.674561081155536,0.163209209976029,0.08,0.12,1,"EXOG"
0.674617363809681,-0.278929389934365,0.182,0.307,1,"POLR2E"
0.674989057980416,0.603092458734618,0.148,0.173,1,"OSTM1"
0.675011321367897,0.674119987800628,0.148,0.227,1,"HOXB3"
0.675074875410107,0.569915937820555,0.17,0.227,1,"EZH1"
0.675146515424953,-1.13120574199005,0.136,0.36,1,"LYPLA1"
0.675367514054428,-0.908735166045686,0.068,0.187,1,"PPP1R21"
0.675486953794722,-0.126551485618521,0.17,0.373,1,"SNX13"
0.675554928392733,-0.172354030050824,0.307,0.493,1,"ENY2"
0.676546788369443,0.445525392450956,0.102,0.187,1,"DERL2"
0.676555207071737,0.207062918724725,0.307,0.467,1,"RPL36A"
0.676982319272811,0.153332551999823,0.352,0.52,1,"PLEC"
0.677870840138163,0.0471694752941003,0.159,0.293,1,"MIDN"
0.678060835431784,0.0213730503271355,0.227,0.373,1,"AAMDC"
0.67833530270758,0.784072621286852,0.182,0.187,1,"IFITM1"
0.678579537918437,1.39230132350226,0.148,0.133,1,"BCL6B"
0.678598886961667,-0.46393911707788,0.114,0.24,1,"CHMP4A"
0.678656951711934,0.0351179024187001,0.136,0.267,1,"TSPAN31"
0.678699901257111,0.0767033364631151,0.148,0.267,1,"RECQL"
0.67899386019316,1.18520462451689,0.114,0.12,1,"SCAMP3"
0.679143511685057,-0.849295598743373,0.091,0.253,1,"SPG21"
0.679225339638908,0.0729351234081959,0.045,0.107,1,"TSHZ2"
0.679406068991022,-0.606884382167539,0.091,0.267,1,"CDC5L"
0.679464091460973,-0.515519058035424,0.148,0.347,1,"GABARAPL1"
0.679829469527865,0.27138447513018,0.114,0.187,1,"GALNT15"
0.679876828197575,0.209492404064534,0.08,0.12,1,"SAP30L"
0.680131503253676,0.528767049039457,0.261,0.307,1,"PSMD13"
0.68021476054232,-0.814929613824168,0.091,0.2,1,"JMY"
0.680217182931013,0.179526742662028,0.273,0.427,1,"SNRPG"
0.680251965840252,-0.148219353628867,0.148,0.293,1,"CTSO"
0.680276711523941,0.28825287533085,0.125,0.133,1,"ZDHHC20"
0.680640637052511,-0.0974361459889018,0.17,0.307,1,"TMPO"
0.680691333769928,1.26055180474055,0.125,0.12,1,"JAG2"
